base_notional,fills,gross_payout,idx,kurtosis,largest_loss,largest_win,largest_win_to_pnl_ratio,markets,max_abs_raw_net_contracts,max_drawdown,max_seconds_to_close,max_ticket_price,min_seconds_to_close,min_ticket_price,profit_factor,realized_pnl,returncode,run_dir,run_id,sharpe,side_mode,signals,skewness,snapshots,status,stderr_tail,stdout_tail,total_cost,win_rate
5.0,0,0,193,0.0,0.0,0.0,,0,0.0,0.0,240,0.02,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-cheapest-n5p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-cheapest-n5p0,0.0,cheapest,0,0.0,28829,ok,," 0, ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-cheapest-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-cheapest-n5p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
10.0,0,0,194,0.0,0.0,0.0,,0,0.0,0.0,240,0.02,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-cheapest-n10p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-cheapest-n10p0,0.0,cheapest,0,0.0,28829,ok,,", ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-cheapest-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-cheapest-n10p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
5.0,0,0,195,0.0,0.0,0.0,,0,0.0,0.0,240,0.02,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-no_only-n5p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-no_only-n5p0,0.0,no_only,0,0.0,28829,ok,,""": 0, ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-no_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-no_only-n5p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
10.0,0,0,196,0.0,0.0,0.0,,0,0.0,0.0,240,0.02,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-no_only-n10p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-no_only-n10p0,0.0,no_only,0,0.0,28829,ok,," 0, ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-no_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-no_only-n10p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
5.0,0,0,197,0.0,0.0,0.0,,0,0.0,0.0,240,0.02,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-yes_only-n5p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-yes_only-n5p0,0.0,yes_only,0,0.0,28829,ok,," 0, ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-yes_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-yes_only-n5p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
10.0,0,0,198,0.0,0.0,0.0,,0,0.0,0.0,240,0.02,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-yes_only-n10p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-yes_only-n10p0,0.0,yes_only,0,0.0,28829,ok,,", ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-yes_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p02-min0p001-yes_only-n10p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
5.0,0,0,199,0.0,0.0,0.0,,0,0.0,0.0,240,0.03,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-cheapest-n5p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-cheapest-n5p0,0.0,cheapest,0,0.0,28829,ok,," 0, ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-cheapest-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-cheapest-n5p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
10.0,0,0,200,0.0,0.0,0.0,,0,0.0,0.0,240,0.03,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-cheapest-n10p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-cheapest-n10p0,0.0,cheapest,0,0.0,28829,ok,,", ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-cheapest-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-cheapest-n10p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
5.0,0,0,201,0.0,0.0,0.0,,0,0.0,0.0,240,0.03,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-no_only-n5p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-no_only-n5p0,0.0,no_only,0,0.0,28829,ok,,""": 0, ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-no_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-no_only-n5p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
10.0,0,0,202,0.0,0.0,0.0,,0,0.0,0.0,240,0.03,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-no_only-n10p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-no_only-n10p0,0.0,no_only,0,0.0,28829,ok,," 0, ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-no_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-no_only-n10p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
5.0,0,0,203,0.0,0.0,0.0,,0,0.0,0.0,240,0.03,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-yes_only-n5p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-yes_only-n5p0,0.0,yes_only,0,0.0,28829,ok,," 0, ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-yes_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-yes_only-n5p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
10.0,0,0,204,0.0,0.0,0.0,,0,0.0,0.0,240,0.03,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-yes_only-n10p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-yes_only-n10p0,0.0,yes_only,0,0.0,28829,ok,,", ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-yes_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p03-min0p001-yes_only-n10p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
5.0,0,0,205,0.0,0.0,0.0,,0,0.0,0.0,240,0.05,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-cheapest-n5p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-cheapest-n5p0,0.0,cheapest,0,0.0,28829,ok,," 0, ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-cheapest-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-cheapest-n5p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
10.0,0,0,206,0.0,0.0,0.0,,0,0.0,0.0,240,0.05,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-cheapest-n10p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-cheapest-n10p0,0.0,cheapest,0,0.0,28829,ok,,", ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-cheapest-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-cheapest-n10p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
5.0,0,0,207,0.0,0.0,0.0,,0,0.0,0.0,240,0.05,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-no_only-n5p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-no_only-n5p0,0.0,no_only,0,0.0,28829,ok,,""": 0, ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-no_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-no_only-n5p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
10.0,0,0,208,0.0,0.0,0.0,,0,0.0,0.0,240,0.05,120,0.001,0.0,0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-no_only-n10p0,late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-no_only-n10p0,0.0,no_only,0,0.0,28829,ok,," 0, ""paired_locked_edge"": 0, ""pnl_split"": {""completed_pair_contracts"": 0, ""completed_pair_cost"": 0, ""completed_pair_payout"": 0, ""completed_pair_pnl"": 0, ""unpaired_leftover_cost"": 0, ""unpaired_leftover_payout"": 0, ""unpaired_leftover_pnl"": 0, ""unpaired_no_pnl"": 0, ""unpaired_time_buckets"": {}, ""unpaired_yes_pnl"": 0}, ""realized_pnl"": 0, ""settled_markets"": 0, ""settlement_sources"": [], ""total_cost"": 0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-no_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w120-240-p0p05-min0p001-no_only-n10p0"", ""settled_positions"": 0, ""settlements_from_feed_db"": true, ""signals"": 0, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",0,0.0
